,Year,Month,Day,HomeTeam,AwayTeam,HomeScore,AwayScore,Tournament,Location,RatingTeam1,RatingTeam2,MatchName,Date,TotalGoals,Result,NewResult,HigherRating,LowerRating,HigherTeam,LowerTeam,HigherTeamScoring,HigherTeamConceding,LowerTeamScoring,LowerTeamConceding,HigherTeamExpectedScoring,HigherTeamExpectedConceding,RatingTotal,RatingDifferenceAbsolute,RatingDifferenceRelative
1309,2017,8,31,Bulgaria,Sweden,3,2,World Cup qualifier,,1638,1784,Bulgaria-Sweden,2017-08-31,5,3-2,2-3,1784,1638,Sweden,Bulgaria,1.8302306036514426,0.9873415410910831,1.2757618731246059,1.718836617737335,0.11139398591410754,-0.2884203320335228,3422,146,1.089133089133089
1310,2017,8,31,Chile,Paraguay,0,3,World Cup qualifier,,1885,1769,Chile-Paraguay,2017-08-31,3,0-3,0-3,1885,1769,Chile,Paraguay,0.9945315220721125,0.8351423152902493,0.6077644551735062,2.128723070592693,-1.1341915485205805,0.2273778601167431,3654,116,1.0655737704918034
1313,2017,8,31,France,Netherlands,4,0,World Cup qualifier,,1990,1833,France-Netherlands,2017-08-31,4,4-0,4-0,1990,1833,France,Netherlands,2.1527978511675228,1.1651968380193947,2.657388145261905,0.9535035333849871,1.1992943177825357,-1.4921913072425101,3823,157,1.0856519367157664
1317,2017,8,31,Japan,Australia,2,0,World Cup qualifier,,1780,1702,Japan-Australia,2017-08-31,2,2-0,2-0,1780,1702,Japan,Australia,2.307277896906655,0.6598509729451435,1.6240537329338143,1.560650363986094,0.7466275329205612,-0.9642027599886708,3482,78,1.045828437132785
1319,2017,8,31,Peru,Bolivia,2,1,World Cup qualifier,,1861,1679,Peru-Bolivia,2017-08-31,3,2-1,2-1,1861,1679,Peru,Bolivia,1.8210830783355714,1.1439106160838723,1.3228877216164667,1.4981162830306523,0.3229667953049191,-0.17897710553259438,3540,182,1.1083978558665872
1321,2017,8,31,South Korea,Iran,0,0,World Cup qualifier,,1730,1796,South Korea-Iran,2017-08-31,0,0-0,0-0,1796,1730,Iran,South Korea,1.8856309277180814,0.30114223459328154,1.1640008458672422,1.0744860227950268,0.8111449049230546,-0.8628586112739607,3526,66,1.038150289017341
1327,2017,8,31,Uruguay,Argentina,0,0,World Cup qualifier,,1846,2013,Uruguay-Argentina,2017-08-31,0,0-0,0-0,2013,1846,Argentina,Uruguay,2.107444990968016,0.7125534123067908,1.2132506535925598,2.264597155151913,-0.15715216418389666,-0.500697241285769,3859,167,1.090465872156013
1328,2017,8,31,Venezuela,Colombia,0,0,World Cup qualifier,,1698,1960,Venezuela-Colombia,2017-08-31,0,0-0,0-0,1960,1698,Colombia,Venezuela,1.745800072651482,0.8576132908894637,1.1898052559890289,1.6955046952848272,0.05029537736665479,-0.33219196509956517,3658,262,1.154299175500589
1330,2017,9,1,Czechia,Germany,1,2,World Cup qualifier,,1692,2105,Czechia-Germany,2017-09-01,3,1-2,2-1,2105,1692,Germany,Czechia,2.6366794868481294,0.6901283902686521,1.800421514753008,0.9446527852996176,1.6920267015485118,-1.110293124484356,3797,413,1.2440898345153664
1331,2017,9,1,Denmark,Poland,4,0,World Cup qualifier,,1779,1832,Denmark-Poland,2017-09-01,4,4-0,0-4,1832,1779,Poland,Denmark,1.9839181401985873,0.8840925350818547,1.8043379231220253,0.9008029364750811,1.0831152037235061,-0.9202453880401706,3611,53,1.0297920179876334
1336,2017,9,1,Mexico,Panama,1,0,World Cup qualifier,,1854,1659,Mexico-Panama,2017-09-01,1,1-0,1-0,1854,1659,Mexico,Panama,1.1939512832891077,0.7862535015604761,1.173547213815507,0.7810219179365694,0.4129293653525383,-0.38729371225503084,3513,195,1.1175406871609403
1337,2017,9,1,Nigeria,Cameroon,4,0,World Cup qualifier,,1664,1637,Nigeria-Cameroon,2017-09-01,4,4-0,4-0,1664,1637,Nigeria,Cameroon,1.4689197806296879,0.9217688022918908,0.8600793855933984,1.620018687114736,-0.1510989064850481,0.06168941669849248,3301,27,1.0164935858277337
1341,2017,9,1,Slovakia,Slovenia,1,0,World Cup qualifier,,1776,1633,Slovakia-Slovenia,2017-09-01,1,1-0,1-0,1776,1633,Slovakia,Slovenia,1.6480246895207036,0.716074266510758,0.8951119035197073,0.45405791442940474,1.1939667750912988,-0.17903763700894926,3409,143,1.0875688916105328
1344,2017,9,1,United States,Costa Rica,0,2,World Cup qualifier,,1762,1800,United States-Costa Rica,2017-09-01,2,0-2,2-0,1800,1762,Costa Rica,United States,1.0837279286788228,0.7613165963943735,2.030065900385138,0.6574312809215985,0.4262966477572243,-1.2687493039907645,3562,38,1.0215664018161181
1353,2017,9,2,Senegal,Burkina Faso,0,0,World Cup qualifier,,1698,1621,Senegal-Burkina Faso,2017-09-02,0,0-0,0-0,1698,1621,Senegal,Burkina Faso,1.4756046358720813,0.44234176614877435,1.2626976565117167,1.1137607244734375,0.3618439113986438,-0.8203558903629424,3319,77,1.0475015422578655
1355,2017,9,2,Spain,Italy,3,0,World Cup qualifier,,2026,1948,Spain-Italy,2017-09-02,3,3-0,3-0,2026,1948,Spain,Italy,2.4233110839714547,0.9296250298144448,3.3230769938795253,0.4036521151720623,2.0196589687993924,-2.3934519640650804,3974,78,1.040041067761807
1357,2017,9,2,Ukraine,Turkey,2,0,World Cup qualifier,,1780,1769,Ukraine-Turkey,2017-09-02,2,2-0,2-0,1780,1769,Ukraine,Turkey,1.1970516781276088,0.8202292716259825,1.8072705503816948,0.7550873101310935,0.4419643679965153,-0.9870412787557123,3549,11,1.0062182023742228
1358,2017,9,2,Wales,Austria,1,0,World Cup qualifier,,1783,1684,Wales-Austria,2017-09-02,1,1-0,1-0,1783,1684,Wales,Austria,1.217411536436627,0.9113767221187499,1.108774388870273,1.0310382602440726,0.18637327619255428,-0.19739766675152315,3467,99,1.0587885985748218
1367,2017,9,3,Greece,Belgium,1,2,World Cup qualifier,,1652,1912,Greece-Belgium,2017-09-03,3,1-2,2-1,1912,1652,Belgium,Greece,3.840401435434928,0.8196939668141761,0.994959770702963,0.588211483445018,3.25218995198991,-0.175265803888787,3564,260,1.1573849878934626
1368,2017,9,3,Hungary,Portugal,0,1,World Cup qualifier,,1620,1986,Hungary-Portugal,2017-09-03,1,0-1,1-0,1986,1620,Portugal,Hungary,2.7667098085650417,0.6538177930343788,1.1857807888471619,1.5801800528634653,1.1865297557015764,-0.5319629958127831,3606,366,1.2259259259259259
1370,2017,9,3,Netherlands,Bulgaria,3,1,World Cup qualifier,,1842,1629,Netherlands-Bulgaria,2017-09-03,4,3-1,3-1,1842,1629,Netherlands,Bulgaria,2.174226664305195,1.507411981860444,1.5892597143746774,1.7699572326941833,0.4042694316110116,-0.0818477325142335,3471,213,1.130755064456722
1372,2017,9,4,Cameroon,Nigeria,1,1,World Cup qualifier,,1633,1668,Cameroon-Nigeria,2017-09-04,2,1-1,1-1,1668,1633,Nigeria,Cameroon,1.9291161841515627,0.7541744746024561,0.7037013154855077,2.052742562184784,-0.12362637803322118,0.050473159116948385,3301,35,1.0214329454990814
1373,2017,9,4,England,Slovakia,2,1,World Cup qualifier,,1922,1768,England-Slovakia,2017-09-04,3,2-1,2-1,1922,1768,England,Slovakia,2.0683181781380826,1.0654272586892528,1.5302020186987575,0.5858789453269838,1.4824392328110987,-0.4647747600095047,3690,154,1.08710407239819
1376,2017,9,4,Montenegro,Romania,1,0,World Cup qualifier,,1639,1671,Montenegro-Romania,2017-09-04,1,1-0,0-1,1671,1639,Romania,Montenegro,1.227144209588627,1.155813215704469,2.0431797645382574,1.1857840336551455,0.0413601759334814,-0.8873665488337885,3310,32,1.019524100061013
1377,2017,9,4,Northern Ireland,Czechia,2,0,World Cup qualifier,,1704,1670,Northern Ireland-Czechia,2017-09-04,2,2-0,2-0,1704,1670,Northern Ireland,Czechia,1.5823945173218057,0.4645216741421342,1.6548903302524611,1.1365340970633233,0.4458604202584824,-1.1903686561103268,3374,34,1.0203592814371258
1382,2017,9,5,Argentina,Venezuela,1,1,World Cup qualifier,,1996,1715,Argentina-Venezuela,2017-09-05,2,1-1,1-1,1996,1715,Argentina,Venezuela,1.7242731744283768,0.5829982464328288,0.9734770276273872,1.3872311143239493,0.3370420601044275,-0.39047878119455837,3711,281,1.1638483965014577
1387,2017,9,5,Bolivia,Chile,1,0,World Cup qualifier,,1705,1859,Bolivia-Chile,2017-09-05,1,1-0,0-1,1859,1705,Chile,Bolivia,0.813707608968092,1.2287528034192947,1.2641808631407454,1.58936786793417,-0.775660258966078,-0.03542805972145069,3564,154,1.0903225806451613
1388,2017,9,5,Burkina Faso,Senegal,2,2,World Cup qualifier,,1620,1699,Burkina Faso-Senegal,2017-09-05,4,2-2,2-2,1699,1620,Senegal,Burkina Faso,1.2073128838953393,0.36191599048536083,1.0331162644186773,0.9112587745691761,0.29605410932616316,-0.6712002739333165,3319,79,1.0487654320987654
1390,2017,9,5,Colombia,Brazil,1,1,World Cup qualifier,,1963,2117,Colombia-Brazil,2017-09-05,2,1-1,1-1,2117,1963,Brazil,Colombia,2.4165188234145063,0.3380354730831809,1.4283818776239396,0.7016836016368339,1.7148352217776726,-1.0903464045407587,4080,154,1.0784513499745287
1391,2017,9,5,Costa Rica,Mexico,1,1,World Cup qualifier,,1797,1857,Costa Rica-Mexico,2017-09-05,2,1-1,1-1,1857,1797,Mexico,Costa Rica,1.158687413600179,0.6432983194585713,1.2503228507372186,0.6228953970499419,0.5357920165502371,-0.6070245312786473,3654,60,1.0333889816360602
1393,2017,9,5,Ecuador,Peru,1,2,World Cup qualifier,,1777,1883,Ecuador-Peru,2017-09-05,3,1-2,2-1,1883,1777,Peru,Ecuador,1.8536134277291039,1.1177450495231682,1.5889604243077347,1.294252898235732,0.5593605294933719,-0.47121537478456643,3660,106,1.0596510973550928
1397,2017,9,5,Iceland,Ukraine,2,0,World Cup qualifier,,1795,1758,Iceland-Ukraine,2017-09-05,2,2-0,2-0,1795,1758,Iceland,Ukraine,0.9853661892402723,0.735684019312788,1.343042282104407,0.6710966767848947,0.3142695124553776,-0.607358262791619,3553,37,1.0210466439135382
1398,2017,9,5,Iran,Syria,2,2,World Cup qualifier,,1782,1613,Iran-Syria,2017-09-05,4,2-2,2-2,1782,1613,Iran,Syria,1.5427889408602482,0.2463891010308667,1.4751118768334301,0.9431746419556231,0.5996142989046251,-1.2287227758025634,3395,169,1.1047737135771853
1400,2017,9,5,Ireland,Serbia,0,1,World Cup qualifier,,1738,1773,Ireland-Serbia,2017-09-05,1,0-1,1-0,1773,1738,Serbia,Ireland,1.613816171995362,0.8995030653738926,1.2803483655292702,1.0652552622309386,0.5485609097644235,-0.38084530015537765,3511,35,1.020138089758343
1414,2017,9,5,Paraguay,Uruguay,1,2,World Cup qualifier,,1748,1867,Paraguay-Uruguay,2017-09-05,3,1-2,2-1,1867,1748,Uruguay,Paraguay,0.9926596256666398,1.852852217851565,1.0427163724146868,1.7416825123031123,-0.7490228866364725,0.8101358454368781,3615,119,1.0680778032036613
1417,2017,9,5,Saudi Arabia,Japan,1,0,World Cup qualifier,,1612,1755,Saudi Arabia-Japan,2017-09-05,1,1-0,0-1,1755,1612,Japan,Saudi Arabia,2.2514091883781724,0.5398780687732991,2.190330519940076,1.251960014368458,0.9994491740097144,-1.650452451166777,3367,143,1.0887096774193548
1421,2017,9,5,Turkey,Croatia,1,0,World Cup qualifier,,1788,1833,Turkey-Croatia,2017-09-05,1,1-0,0-1,1833,1788,Croatia,Turkey,1.2173980870843955,0.7669906869657825,1.4786759048577502,0.9814350719254401,0.23596301515895535,-0.7116852178919677,3621,45,1.0251677852348993
1422,2017,9,5,Uzbekistan,South Korea,0,0,World Cup qualifier,,1620,1729,Uzbekistan-South Korea,2017-09-05,0,0-0,0-0,1729,1620,South Korea,Uzbekistan,0.9523643284368344,0.8791249277413855,1.4223533397037764,0.743562479761182,0.20880184867565244,-0.5432284119623909,3349,109,1.067283950617284
1428,2017,10,5,Argentina,Peru,0,0,World Cup qualifier,,1985,1894,Argentina-Peru,2017-10-05,0,0-0,0-0,1985,1894,Argentina,Peru,1.5925871427141265,0.6588167470814054,1.880229168141994,1.096336858700774,0.49625028401335247,-1.2214124210605886,3879,91,1.0480464625131996
1430,2017,10,5,Bolivia,Brazil,0,0,World Cup qualifier,,1719,2103,Bolivia-Brazil,2017-10-05,0,0-0,0-0,2103,1719,Brazil,Bolivia,2.1589699464300502,0.4583926597953298,1.2161479789333371,1.300391891946139,0.8585780544839112,-0.7577553191380073,3822,384,1.2233856893542758
1431,2017,10,5,Chile,Ecuador,2,1,World Cup qualifier,,1869,1767,Chile-Ecuador,2017-10-05,3,2-1,2-1,1869,1767,Chile,Ecuador,0.6657607709738934,1.1871613846157865,1.4818767107972375,1.4225705531019623,-0.7568097821280689,-0.294715326181451,3636,102,1.0577249575551784
1432,2017,10,5,Colombia,Paraguay,1,2,World Cup qualifier,,1929,1782,Colombia-Paraguay,2017-10-05,3,1-2,1-2,1929,1782,Colombia,Paraguay,1.350494263510496,0.7559229467937731,1.03494975924838,1.7886493282480007,-0.43815506473750476,-0.2790268124546069,3711,147,1.0824915824915824
1433,2017,10,5,England,Slovenia,1,0,World Cup qualifier,,1926,1640,England-Slovenia,2017-10-05,1,1-0,1-0,1926,1640,England,Slovenia,2.055896691203886,1.053531393473025,1.3264798692983164,0.452716455113899,1.6031802360899867,-0.27294847582529136,3566,286,1.174390243902439
1438,2017,10,5,Montenegro,Denmark,0,1,World Cup qualifier,,1622,1814,Montenegro-Denmark,2017-10-05,1,0-1,1-0,1814,1622,Denmark,Montenegro,2.5301766262221825,0.7848350235907566,1.8535107164403923,0.9701869366269371,1.5599896895952454,-1.0686756928496357,3436,192,1.1183723797780518
1440,2017,10,5,Northern Ireland,Germany,1,3,World Cup qualifier,,1695,2116,Northern Ireland-Germany,2017-10-05,4,1-3,3-1,2116,1695,Germany,Northern Ireland,3.153479656485111,0.6107471042294282,1.6583227868996593,0.3800631879344734,2.7734164685506375,-1.0475756826702312,3811,421,1.2483775811209439
1443,2017,10,5,Scotland,Slovakia,1,0,World Cup qualifier,,1729,1750,Scotland-Slovakia,2017-10-05,1,1-0,0-1,1750,1729,Slovakia,Scotland,1.4338016516626197,0.8429918643584413,1.5715786334949615,0.8837211617107926,0.5500804899518271,-0.7285867691365202,3479,21,1.0121457489878543
1444,2017,10,5,Syria,Australia,1,1,World Cup qualifier,MY,1618,1701,Syria-Australia,2017-10-05,2,1-1,1-1,1701,1618,Australia,Syria,1.4508128294846192,1.524071731263418,1.5705460810455336,1.1353247070546006,0.31548812243001856,-0.04647434978211562,3319,83,1.0512978986402968
1445,2017,10,5,Venezuela,Uruguay,0,0,World Cup qualifier,,1718,1864,Venezuela-Uruguay,2017-10-05,0,0-0,0-0,1864,1718,Uruguay,Venezuela,1.175812420999978,1.6977881782421895,0.9782993862405895,1.3168254571741402,-0.14101303617416217,0.7194887920016,3582,146,1.0849825378346916
1446,2017,10,6,Austria,Serbia,3,2,World Cup qualifier,,1690,1753,Austria-Serbia,2017-10-06,5,3-2,2-3,1753,1690,Serbia,Austria,1.502213231632569,0.7359570534877302,0.9240555826321661,1.0207776783452056,0.4814355532873633,-0.18809852914443592,3443,63,1.0372781065088756
1457,2017,10,6,Spain,Albania,3,0,World Cup qualifier,,2030,1601,Spain-Albania,2017-10-06,3,3-0,3-0,2030,1601,Spain,Albania,3.5230429570387423,0.6223109703716531,1.2638045461821177,1.1139405373439826,2.4091024196947597,-0.6414935758104646,3631,429,1.2679575265459089
1458,2017,10,6,Turkey,Iceland,0,3,World Cup qualifier,,1744,1839,Turkey-Iceland,2017-10-06,3,0-3,3-0,1839,1744,Iceland,Turkey,1.1698450639238591,0.6019232885286447,1.391643922156341,0.80299233157536,0.36685273234849913,-0.7897206336276963,3583,95,1.0544724770642202
1459,2017,10,6,United States,Panama,4,0,World Cup qualifier,,1776,1648,United States-Panama,2017-10-06,4,4-0,4-0,1776,1648,United States,Panama,1.540787916786745,0.9194374690466898,1.3310522670996368,0.6715931847343976,0.8691947320523475,-0.411614798052947,3424,128,1.0776699029126213
1462,2017,10,7,Bulgaria,France,0,1,World Cup qualifier,,1621,1978,Bulgaria-France,2017-10-07,1,0-1,1-0,1978,1621,France,Bulgaria,2.0361704623518126,0.7800078006576112,1.4821215844883724,1.9936013722043315,0.042569090147481115,-0.7021137838307612,3599,357,1.2202344231955582
1477,2017,10,8,Denmark,Romania,1,1,World Cup qualifier,,1802,1688,Denmark-Romania,2017-10-08,2,1-1,1-1,1802,1688,Denmark,Romania,2.251962694181785,0.6421377465742554,1.3669312477411468,1.1043047146451404,1.1476579795366448,-0.7247935011668915,3490,114,1.0675355450236967
1482,2017,10,8,Norway,Northern Ireland,1,0,World Cup qualifier,,1600,1674,Norway-Northern Ireland,2017-10-08,1,1-0,0-1,1674,1600,Northern Ireland,Norway,1.5386277347360848,0.8564153355827508,2.223065833121824,1.6441135263040958,-0.10548579156801097,-1.3666504975390732,3274,74,1.04625
1484,2017,10,8,Slovenia,Scotland,2,2,World Cup qualifier,,1639,1730,Slovenia-Scotland,2017-10-08,4,2-2,2-2,1730,1639,Scotland,Slovenia,1.4676552455867866,0.7230445868542849,1.085301711244077,0.5522225541840992,0.9154326914026875,-0.3622571243897922,3369,91,1.055521659548505
1494,2017,10,9,Ukraine,Croatia,0,2,World Cup qualifier,,1730,1851,Ukraine-Croatia,2017-10-09,2,0-2,2-0,1851,1730,Croatia,Ukraine,0.9967706202796365,0.8440185590432097,1.2626977260368344,0.7467671968560038,0.2500034234236327,-0.41867916699362473,3581,121,1.069942196531792
1495,2017,10,9,Wales,Ireland,0,1,World Cup qualifier,,1772,1770,Wales-Ireland,2017-10-09,1,0-1,0-1,1772,1770,Wales,Ireland,1.2678384748777618,0.4991687681627111,1.2207290711394287,0.8618650928983967,0.40597338197936506,-0.7215603029767177,3542,2,1.001129943502825
1496,2017,10,10,Australia,Syria,2,1,World Cup qualifier,,1711,1608,Australia-Syria,2017-10-10,3,2-1,2-1,1711,1608,Australia,Syria,1.3688468604874158,1.4287859619427965,1.4668104299463456,1.110720214862855,0.2581266456245608,-0.03802446800354908,3319,103,1.0640547263681592
1499,2017,10,10,Brazil,Chile,3,0,World Cup qualifier,,2112,1860,Brazil-Chile,2017-10-10,3,3-0,3-0,2112,1860,Brazil,Chile,1.766429956170041,0.3750485398325425,0.9083497217059128,1.1531320419583706,0.6132979142116703,-0.5333011818733703,3972,252,1.135483870967742
1500,2017,10,10,Ecuador,Argentina,1,3,World Cup qualifier,,1747,2005,Ecuador-Argentina,2017-10-10,4,1-3,3-1,2005,1747,Argentina,Ecuador,1.3030258440388307,0.5390318839756952,1.394262763379558,1.527557725265242,-0.2245318812264112,-0.8552308794038627,3752,258,1.1476817401259303
1504,2017,10,10,Honduras,Mexico,3,2,World Cup qualifier,,1626,1830,Honduras-Mexico,2017-10-10,5,3-2,2-3,1830,1626,Mexico,Honduras,1.4698651281125166,0.7612162303813574,0.8703507480304888,1.0909298076827638,0.37893532042975275,-0.1091345176491314,3456,204,1.1254612546125462
1514,2017,10,10,Netherlands,Sweden,2,0,World Cup qualifier,,1873,1792,Netherlands-Sweden,2017-10-10,2,2-0,2-0,1873,1792,Netherlands,Sweden,2.447209585196039,1.33967248372476,3.29544561236807,0.9059143376824937,1.5412952475135455,-1.95577312864331,3665,81,1.0452008928571428
1515,2017,10,10,Panama,Costa Rica,2,1,World Cup qualifier,,1670,1761,Panama-Costa Rica,2017-10-10,3,2-1,1-2,1761,1670,Costa Rica,Panama,1.1675714951216092,0.747558075711118,1.0890427639906117,1.2767580602372344,-0.10918656511562519,-0.34148468827949374,3431,91,1.0544910179640719
1516,2017,10,10,Paraguay,Venezuela,0,1,World Cup qualifier,,1753,1747,Paraguay-Venezuela,2017-10-10,1,0-1,0-1,1753,1747,Paraguay,Venezuela,1.210413439385038,1.6452585412938188,0.8004267705604823,1.077402646778842,0.13301079260619608,0.8448317707333365,3500,6,1.003434459072696
1517,2017,10,10,Peru,Colombia,1,1,World Cup qualifier,,1890,1933,Peru-Colombia,2017-10-10,2,1-1,1-1,1933,1890,Colombia,Peru,1.2867680337813148,0.9821187746494507,1.538369319388904,0.8970028843915423,0.38976514938977247,-0.5562505447394533,3823,43,1.0227513227513227
1519,2017,10,10,Portugal,Switzerland,2,0,World Cup qualifier,,2000,1866,Portugal-Switzerland,2017-10-10,2,2-0,2-0,2000,1866,Portugal,Switzerland,2.3644916900311435,0.43767967963458415,2.5204967073959312,0.5986256360001391,1.7658660540310045,-2.082817027761347,3866,134,1.0718113612004287
1538,2017,11,9,Croatia,Greece,4,1,World Cup qualifier,,1862,1656,Croatia-Greece,2017-11-09,5,4-1,4-1,1862,1656,Croatia,Greece,1.1791759620469753,0.6905606392171715,1.6914542996562436,0.7143547493849872,0.46482121266198806,-1.0008936604390721,3518,206,1.1243961352657006
1543,2017,11,9,Northern Ireland,Switzerland,0,1,World Cup qualifier,,1659,1881,Northern Ireland-Switzerland,2017-11-09,1,0-1,1-0,1881,1659,Switzerland,Northern Ireland,2.062224578778489,0.8534209749092047,1.258877237511342,0.8825216382040688,1.1797029405744204,-0.4054562626021373,3540,222,1.1338155515370705
1553,2017,11,10,Honduras,Australia,0,0,World Cup qualifier,,1625,1712,Honduras-Australia,2017-11-10,0,0-0,0-0,1712,1625,Australia,Honduras,1.483601976762431,1.350824877953197,1.2575597029340362,1.2562152971949885,0.22738667956744263,0.09326517501916087,3337,87,1.0535384615384615
1559,2017,11,10,Sweden,Italy,1,0,World Cup qualifier,,1815,1916,Sweden-Italy,2017-11-10,1,1-0,0-1,1916,1815,Italy,Sweden,1.941445813594943,0.628397071760392,2.6962736828466025,1.104839003558404,0.8366068100365391,-2.0678766110862106,3731,101,1.0556473829201103
1563,2017,11,11,Denmark,Ireland,0,0,World Cup qualifier,,1795,1777,Denmark-Ireland,2017-11-11,0,0-0,0-0,1795,1777,Denmark,Ireland,2.0243331134214606,0.7072036108334816,1.1805965127504416,0.7051623487350518,1.3191707646864088,-0.47339290191696004,3572,18,1.0101294316263365
1567,2017,11,11,Ivory Coast,Morocco,0,2,World Cup qualifier,,1603,1691,Ivory Coast-Morocco,2017-11-11,2,0-2,2-0,1691,1603,Morocco,Ivory Coast,2.0129534809697276,0.5179408220192552,1.1434629375389025,1.2342770389150852,0.7786764420546424,-0.6255221155196473,3294,88,1.0548970679975047
1580,2017,11,12,Ghana,Egypt,1,1,World Cup qualifier,,1617,1658,Ghana-Egypt,2017-11-12,2,1-1,1-1,1658,1617,Egypt,Ghana,1.0837278477773964,0.602874243594868,1.8419372328090304,0.6927997818083458,0.3909280659690506,-1.2390629892141625,3275,41,1.0253555967841683
1581,2017,11,12,Greece,Croatia,0,0,World Cup qualifier,,1662,1856,Greece-Croatia,2017-11-12,0,0-0,0-0,1856,1662,Croatia,Greece,1.6920530598566161,0.7468223411776858,1.5657353360823811,1.3117447949513532,0.3803082649052629,-0.8189129949046954,3518,194,1.1167268351383874
1583,2017,11,12,Switzerland,Northern Ireland,0,0,World Cup qualifier,,1866,1674,Switzerland-Northern Ireland,2017-11-12,0,0-0,0-0,1866,1674,Switzerland,Northern Ireland,1.8690928371824003,0.6982535249257128,1.0299904670547342,0.9038813403487835,0.9652114968336167,-0.3317369421290214,3540,192,1.114695340501792
1589,2017,11,13,Italy,Sweden,0,0,World Cup qualifier,,1906,1825,Italy-Sweden,2017-11-13,0,0-0,0-0,1906,1825,Italy,Sweden,1.5884556656685898,0.6959612405312297,2.387860285965402,0.9039591847296031,0.6844964809389866,-1.6918990454341722,3731,81,1.0443835616438357
1619,2017,11,15,Australia,Honduras,3,1,World Cup qualifier,,1727,1610,Australia-Honduras,2017-11-15,4,3-1,3-1,1727,1610,Australia,Honduras,1.2138561628056255,1.1052203546889794,1.0289124842187567,1.0278125158868088,0.1860436469188167,0.0763078704702227,3337,117,1.0726708074534161
1665,2017,12,16,Japan,South Korea,1,4,East Asian Championship,,1706,1760,Japan-South Korea,2017-12-16,5,1-4,4-1,1760,1706,South Korea,Japan,1.2487724903537405,1.2456760027668605,1.5423286609599693,1.100427766899698,0.14834472345404248,-0.2966526581931088,3466,54,1.0316529894490034
2055,2018,9,6,Czechia,Ukraine,1,2,European Nations League B,,1689,1775,Czechia-Ukraine,2018-09-06,3,1-2,2-1,1775,1689,Ukraine,Czechia,1.6120265360451835,0.8419369730222956,1.517344107608441,1.2869713595565277,0.3250551764886558,-0.6754071345861454,3464,86,1.0509177027827117
2057,2018,9,6,Germany,France,0,0,European Nations League A,,1968,2123,Germany-France,2018-09-06,0,0-0,0-0,2123,1968,France,Germany,2.1932501412904974,0.9576351233680663,1.2914992427573044,1.22859584108556,0.9646543002049375,-0.3338641193892381,4091,155,1.078760162601626
